apID,scanDt,sqMetric,sqMetVal,sqMetricDesc
A1457,2015-06-19T14:13:24-0400,duplicated_lines,14974,Duplicated lines
A1457,2015-04-06T18:17:52-0400,duplicated_blocks,752,Duplicated blocks
A1457,2015-04-06T18:21:05-0400,duplicated_blocks,752,Duplicated blocks
A1457,2015-06-19T14:13:24-0400,duplicated_blocks,752,Duplicated blocks
A1457,2015-04-06T18:17:52-0400,duplicated_files,132,Duplicated files
A1457,2015-04-06T18:21:05-0400,duplicated_files,132,Duplicated files
A1457,2015-06-19T14:13:24-0400,duplicated_files,132,Duplicated files
A1457,2015-04-06T18:17:52-0400,duplicated_lines_density,20.9,Duplicated lines balanced by statements
A1457,2015-04-06T18:21:05-0400,duplicated_lines_density,20.9,Duplicated lines balanced by statements
A1457,2015-06-19T14:13:24-0400,duplicated_lines_density,20.9,Duplicated lines balanced by statements
A1457,2015-04-06T18:17:52-0400,weighted_violations,49162,Weighted Issues
A1457,2015-04-06T18:21:05-0400,weighted_violations,49161,Weighted Issues
A1457,2015-06-19T14:13:24-0400,weighted_violations,38332,Weighted Issues
A1457,2015-04-06T18:17:52-0400,violations_density,0,Rules compliance
A1457,2015-04-06T18:21:05-0400,violations_density,0,Rules compliance
A1457,2015-06-19T14:13:24-0400,violations_density,2.6,Rules compliance
A1457,2015-04-06T18:17:52-0400,violations,23295,Issues
A1457,2015-04-06T18:21:05-0400,violations,23294,Issues
A1457,2015-06-19T14:13:24-0400,violations,22889,Issues
A1457,2015-04-06T18:17:52-0400,blocker_violations,0,Blocker issues
A1457,2015-04-06T18:21:05-0400,blocker_violations,0,Blocker issues
A1457,2015-06-19T14:13:24-0400,blocker_violations,0,Blocker issues
A1457,2015-04-06T18:17:52-0400,critical_violations,9,Critical issues
A1457,2015-04-06T18:21:05-0400,critical_violations,9,Critical issues
A1457,2015-06-19T14:13:24-0400,critical_violations,9,Critical issues
A1457,2015-04-06T18:17:52-0400,major_violations,13535,Major issues
A1457,2015-04-06T18:21:05-0400,major_violations,13535,Major issues
A1457,2015-06-19T14:13:24-0400,major_violations,8323,Major issues
A1457,2015-04-06T18:17:52-0400,minor_violations,8512,Minor issues
A1457,2015-04-06T18:21:05-0400,minor_violations,8511,Minor issues
A1457,2015-06-19T14:13:24-0400,minor_violations,13318,Minor issues
A1457,2015-04-06T18:17:52-0400,info_violations,1239,Info issues
A1457,2015-04-06T18:21:05-0400,info_violations,1239,Info issues
A1457,2015-06-19T14:13:24-0400,info_violations,1239,Info issues
A1457,2015-04-06T18:17:52-0400,false_positive_issues,0,False positive issues
A1457,2015-04-06T18:21:05-0400,false_positive_issues,0,False positive issues
A1457,2015-06-19T14:13:24-0400,false_positive_issues,0,False positive issues
A1457,2015-04-06T18:17:52-0400,open_issues,23295,Open issues
A1457,2015-04-06T18:21:05-0400,open_issues,23294,Open issues
A1457,2015-06-19T14:13:24-0400,open_issues,22889,Open issues
A1457,2015-04-06T18:17:52-0400,reopened_issues,0,Reopened issues
A1457,2015-04-06T18:21:05-0400,reopened_issues,0,Reopened issues
A1457,2015-06-19T14:13:24-0400,reopened_issues,0,Reopened issues
A1457,2015-04-06T18:17:52-0400,confirmed_issues,0,Confirmed issues
A1457,2015-04-06T18:21:05-0400,confirmed_issues,0,Confirmed issues
A1457,2015-06-19T14:13:24-0400,confirmed_issues,0,Confirmed issues
A1457,2015-04-06T18:17:52-0400,sqale_index,855508,null
A1457,2015-04-06T18:21:05-0400,sqale_index,855498,null
A1457,2015-06-19T14:13:24-0400,sqale_index,843438,null
A1457,2015-04-06T18:17:52-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-02-02T15:02:12+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1457,2015-04-06T18:21:05-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1457,2015-06-19T14:13:24-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1457,2015-04-06T18:17:52-0400,cobol_data_division_ncloc,16,LOCs in Data Divisions
A1457,2015-04-06T18:17:52-0400,cobol_procedure_division_ncloc,6,LOCs in Procedure Divisions
A1457,2015-04-06T18:17:52-0400,cobol_outside_ctrlflow_statements,0,Outside Control Flow Statements
A1457,2015-04-06T18:17:52-0400,cobol_inside_ctrlflow_statements,2,Inside Control Flow Statements
A1165,2015-04-07T15:54:27-0400,lines,90130,Lines
A1165,2015-04-07T16:53:25-0400,lines,89659,Lines
A1165,2015-04-07T15:54:27-0400,ncloc,49903,Non Commenting Lines of Code
A1165,2015-04-07T16:53:25-0400,ncloc,49896,Non Commenting Lines of Code
A1165,2015-04-07T15:54:27-0400,ncloc_language_distribution,java=49903,Non Commenting Lines of Code Distributed By Language
A1165,2015-04-07T16:53:25-0400,ncloc_language_distribution,java=49896,Non Commenting Lines of Code Distributed By Language
A1165,2015-04-07T15:54:27-0400,classes,430,Classes
A1165,2015-04-07T16:53:25-0400,classes,430,Classes
A1165,2015-04-07T15:54:27-0400,files,418,Number of files
A1165,2015-04-07T16:53:25-0400,files,418,Number of files
A1165,2015-04-07T15:54:27-0400,directories,66,Directories
A1165,2015-04-07T16:53:25-0400,directories,66,Directories
A1165,2015-04-07T15:54:27-0400,functions,2989,Functions
A1165,2015-04-07T16:53:25-0400,functions,2989,Functions
A1165,2015-04-07T15:54:27-0400,accessors,1160,Accessors
A1165,2015-04-07T16:53:25-0400,accessors,1160,Accessors
A1165,2015-04-07T15:54:27-0400,statements,25664,Number of statements
A1165,2015-04-07T16:53:25-0400,statements,25666,Number of statements
A1165,2015-04-07T15:54:27-0400,public_api,3058,Public API
A1165,2015-04-07T16:53:25-0400,public_api,3058,Public API
A1165,2015-04-07T15:54:27-0400,comment_lines,12132,Number of comment lines
A1165,2015-04-07T16:53:25-0400,comment_lines,12132,Number of comment lines
A1165,2015-04-07T15:54:27-0400,comment_lines_density,19.6,Comments balanced by ncloc + comment lines
A1165,2015-04-07T16:53:25-0400,comment_lines_density,19.6,Comments balanced by ncloc + comment lines
A1165,2015-04-07T15:54:27-0400,public_documented_api_density,50.7,Public documented classes and functions balanced by ncloc
A1165,2015-04-07T16:53:25-0400,public_documented_api_density,50.7,Public documented classes and functions balanced by ncloc
A1165,2015-04-07T15:54:27-0400,public_undocumented_api,1509,"Public undocumented classes, functions and variables"
A1165,2015-04-07T16:53:25-0400,public_undocumented_api,1509,"Public undocumented classes, functions and variables"
A1165,2015-04-07T15:54:27-0400,complexity,10663,Cyclomatic complexity
A1165,2015-04-07T16:53:25-0400,complexity,10663,Cyclomatic complexity
A1165,2015-04-07T15:54:27-0400,file_complexity,25.5,Complexity average by file
A1165,2015-04-07T16:53:25-0400,file_complexity,25.5,Complexity average by file
A1165,2015-04-07T15:54:27-0400,class_complexity,24.8,Complexity average by class
A1165,2015-04-07T16:53:25-0400,class_complexity,24.8,Complexity average by class
A1165,2015-04-07T16:53:25-0400,complexity_in_functions,10663,Cyclomatic complexity in functions
A1165,2015-04-07T15:54:27-0400,function_complexity,3.6,Complexity average by function
A1165,2015-04-07T16:53:25-0400,function_complexity,3.6,Complexity average by function
A1165,2015-04-07T15:54:27-0400,function_complexity_distribution,1=2004;2=215;4=170;6=145;8=93;10=83;12=235,Functions distribution /complexity
A1165,2015-04-07T16:53:25-0400,function_complexity_distribution,1=2004;2=215;4=170;6=145;8=93;10=83;12=235,Functions distribution /complexity
A1165,2015-04-07T15:54:27-0400,file_complexity_distribution,0=117;5=84;10=70;20=51;30=64;60=14;90=18,Files distribution /complexity
A1165,2015-04-07T16:53:25-0400,file_complexity_distribution,0=117;5=84;10=70;20=51;30=64;60=14;90=18,Files distribution /complexity
A1165,2015-04-07T15:54:27-0400,tests,0,Number of unit tests
A1165,2015-04-07T16:53:25-0400,tests,0,Number of unit tests
A1165,2015-04-07T15:54:27-0400,duplicated_lines,25351,Duplicated lines
A1165,2015-04-07T16:53:25-0400,duplicated_lines,25279,Duplicated lines
A1165,2015-04-07T15:54:27-0400,duplicated_blocks,954,Duplicated blocks
A1165,2015-04-07T16:53:25-0400,duplicated_blocks,953,Duplicated blocks
A1165,2015-04-07T15:54:27-0400,duplicated_files,191,Duplicated files
A1165,2015-04-07T16:53:25-0400,duplicated_files,191,Duplicated files
A1165,2015-04-07T15:54:27-0400,duplicated_lines_density,28.1,Duplicated lines balanced by statements
A1165,2015-04-07T16:53:25-0400,duplicated_lines_density,28.2,Duplicated lines balanced by statements
A1165,2015-04-07T15:54:27-0400,weighted_violations,85299,Weighted Issues
A1165,2015-04-07T16:53:25-0400,weighted_violations,85286,Weighted Issues
A1165,2015-04-07T15:54:27-0400,violations_density,0,Rules compliance
A1165,2015-04-07T16:53:25-0400,violations_density,0,Rules compliance
A1165,2015-04-07T15:54:27-0400,violations,37942,Issues
A1165,2015-04-07T16:53:25-0400,violations,37926,Issues
A1165,2015-04-07T15:54:27-0400,blocker_violations,1,Blocker issues
A1165,2015-04-07T16:53:25-0400,blocker_violations,1,Blocker issues
A1165,2015-04-07T15:54:27-0400,critical_violations,467,Critical issues
A1165,2015-04-07T16:53:25-0400,critical_violations,467,Critical issues
A1165,2015-04-07T15:54:27-0400,major_violations,23464,Major issues
A1165,2015-04-07T16:53:25-0400,major_violations,23462,Major issues
A1165,2015-04-07T15:54:27-0400,minor_violations,12562,Minor issues
A1165,2015-04-07T16:53:25-0400,minor_violations,12555,Minor issues
A1165,2015-04-07T15:54:27-0400,info_violations,1448,Info issues
A1165,2015-04-07T16:53:25-0400,info_violations,1441,Info issues
A1165,2015-04-07T15:54:27-0400,false_positive_issues,0,False positive issues
A1165,2015-04-07T16:53:25-0400,false_positive_issues,0,False positive issues
A1165,2015-04-07T15:54:27-0400,open_issues,37942,Open issues
A1165,2015-04-07T16:53:25-0400,open_issues,37926,Open issues
A1165,2015-04-07T15:54:27-0400,reopened_issues,0,Reopened issues
A1165,2015-04-07T16:53:25-0400,reopened_issues,0,Reopened issues
A1165,2015-04-07T15:54:27-0400,confirmed_issues,0,Confirmed issues
A1165,2015-04-07T16:53:25-0400,confirmed_issues,0,Confirmed issues
A1165,2015-04-07T15:54:27-0400,sqale_index,1499755,null
A1165,2015-04-07T16:53:25-0400,sqale_index,1499420,null
A1165,2015-04-07T15:54:27-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1165,2015-04-07T16:53:25-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1458,2015-04-07T17:06:24-0400,lines,42122,Lines
A1458,2015-06-29T15:06:36-0400,lines,43495,Lines
A1458,2015-04-07T17:06:24-0400,generated_lines,0,Number of generated lines
A1458,2015-06-29T15:06:36-0400,generated_lines,0,Number of generated lines
A1458,2015-04-07T17:06:24-0400,ncloc,30820,Non Commenting Lines of Code
A1458,2015-06-29T15:06:36-0400,ncloc,31751,Non Commenting Lines of Code
A1458,2015-04-07T17:06:24-0400,ncloc_language_distribution,cobol=22946;java=7874,Non Commenting Lines of Code Distributed By Language
A1458,2015-06-29T15:06:36-0400,ncloc_language_distribution,cobol=23877;java=7874,Non Commenting Lines of Code Distributed By Language
A1458,2015-04-07T17:06:24-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1458,2015-06-29T15:06:36-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1458,2015-04-07T17:06:24-0400,classes,50,Classes
A1458,2015-06-29T15:06:36-0400,classes,50,Classes
A1458,2015-04-07T17:06:24-0400,files,147,Number of files
A1458,2015-06-29T15:06:36-0400,files,155,Number of files
A1458,2015-04-07T17:06:24-0400,directories,6,Directories
A1458,2015-06-29T15:06:36-0400,directories,6,Directories
A1458,2015-04-07T17:06:24-0400,functions,1658,Functions
A1458,2015-06-29T15:06:36-0400,functions,1687,Functions
A1458,2015-04-07T17:06:24-0400,accessors,836,Accessors
A1458,2015-06-29T15:06:36-0400,accessors,836,Accessors
A1458,2015-04-07T17:06:24-0400,statements,9495,Number of statements
A1458,2015-06-29T15:06:36-0400,statements,9712,Number of statements
A1458,2015-04-07T17:06:24-0400,public_api,1202,Public API
A1458,2015-06-29T15:06:36-0400,public_api,1220,Public API
A1458,2015-04-07T17:06:24-0400,comment_lines,2159,Number of comment lines
A1458,2015-06-29T15:06:36-0400,comment_lines,2282,Number of comment lines
A1458,2015-04-07T17:06:24-0400,comment_lines_density,6.5,Comments balanced by ncloc + comment lines
A1458,2015-06-29T15:06:36-0400,comment_lines_density,6.7,Comments balanced by ncloc + comment lines
A1458,2015-04-07T17:06:24-0400,public_documented_api_density,38.5,Public documented classes and functions balanced by ncloc
A1458,2015-06-29T15:06:36-0400,public_documented_api_density,38.7,Public documented classes and functions balanced by ncloc
A1458,2015-04-07T17:06:24-0400,public_undocumented_api,739,"Public undocumented classes, functions and variables"
A1458,2015-06-29T15:06:36-0400,public_undocumented_api,748,"Public undocumented classes, functions and variables"
A1458,2015-04-07T17:06:24-0400,complexity,4033,Cyclomatic complexity
A1458,2015-06-29T15:06:36-0400,complexity,4103,Cyclomatic complexity
A1458,2015-04-07T17:06:24-0400,file_complexity,41.2,Complexity average by file
A1458,2015-06-29T15:06:36-0400,file_complexity,40.2,Complexity average by file
A1458,2015-04-07T17:06:24-0400,class_complexity,25.3,Complexity average by class
A1458,2015-06-29T15:06:36-0400,class_complexity,25.3,Complexity average by class
A1458,2015-06-29T15:06:36-0400,complexity_in_functions,1266,Cyclomatic complexity in functions
A1458,2015-04-07T17:06:24-0400,function_complexity,2.4,Complexity average by function
A1458,2015-06-29T15:06:36-0400,function_complexity,2.4,Complexity average by function
A1458,2015-04-07T17:06:24-0400,tests,0,Number of unit tests
A1458,2015-06-29T15:06:36-0400,tests,0,Number of unit tests
A1458,2015-04-07T17:06:24-0400,duplicated_lines,4930,Duplicated lines
A1458,2015-06-29T15:06:36-0400,duplicated_lines,4930,Duplicated lines
A1458,2015-04-07T17:06:24-0400,duplicated_blocks,145,Duplicated blocks
A1458,2015-06-29T15:06:36-0400,duplicated_blocks,145,Duplicated blocks
A1458,2015-04-07T17:06:24-0400,duplicated_files,42,Duplicated files
A1458,2015-06-29T15:06:36-0400,duplicated_files,42,Duplicated files
A1458,2015-04-07T17:06:24-0400,duplicated_lines_density,11.7,Duplicated lines balanced by statements
A1458,2015-06-29T15:06:36-0400,duplicated_lines_density,11.3,Duplicated lines balanced by statements
A1458,2015-04-07T17:06:24-0400,weighted_violations,6720,Weighted Issues
A1458,2015-06-29T15:06:36-0400,weighted_violations,6682,Weighted Issues
A1458,2015-04-07T17:06:24-0400,violations_density,78.2,Rules compliance
A1458,2015-06-29T15:06:36-0400,violations_density,79,Rules compliance
A1458,2015-04-07T17:06:24-0400,violations,4712,Issues
A1458,2015-06-29T15:06:36-0400,violations,4743,Issues
A1458,2015-04-07T17:06:24-0400,blocker_violations,2,Blocker issues
A1458,2015-06-29T15:06:36-0400,blocker_violations,2,Blocker issues
A1458,2015-04-07T17:06:24-0400,critical_violations,102,Critical issues
A1458,2015-06-29T15:06:36-0400,critical_violations,105,Critical issues
A1458,2015-04-07T17:06:24-0400,major_violations,824,Major issues
A1458,2015-06-29T15:06:36-0400,major_violations,785,Major issues
A1458,2015-04-07T17:06:24-0400,minor_violations,3718,Minor issues
A1458,2015-06-29T15:06:36-0400,minor_violations,3782,Minor issues
A1458,2015-04-07T17:06:24-0400,info_violations,66,Info issues
A1458,2015-06-29T15:06:36-0400,info_violations,69,Info issues
A1458,2015-04-07T17:06:24-0400,false_positive_issues,0,False positive issues
A1458,2015-06-29T15:06:36-0400,false_positive_issues,0,False positive issues
A1458,2015-04-07T17:06:24-0400,open_issues,4712,Open issues
A1458,2015-06-29T15:06:36-0400,open_issues,4743,Open issues
A1458,2015-04-07T17:06:24-0400,reopened_issues,0,Reopened issues
A1458,2015-06-29T15:06:36-0400,reopened_issues,0,Reopened issues
A1458,2015-04-07T17:06:24-0400,confirmed_issues,0,Confirmed issues
A1458,2015-06-29T15:06:36-0400,confirmed_issues,0,Confirmed issues
A1458,2015-04-07T17:06:24-0400,sqale_index,119996,null
A1458,2015-06-29T15:06:36-0400,sqale_index,121641,null
A1458,2015-04-07T17:06:24-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-02-02T15:02:12+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1458,2015-06-29T15:06:36-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-04-29T00:01:18+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1458,2015-04-07T17:06:24-0400,cobol_data_division_ncloc,4288,LOCs in Data Divisions
A1458,2015-06-29T15:06:36-0400,cobol_data_division_ncloc,4521,LOCs in Data Divisions
A1458,2015-04-07T17:06:24-0400,cobol_procedure_division_ncloc,15136,LOCs in Procedure Divisions
A1458,2015-06-29T15:06:36-0400,cobol_procedure_division_ncloc,15579,LOCs in Procedure Divisions
A1458,2015-04-07T17:06:24-0400,cobol_outside_ctrlflow_statements,301,Outside Control Flow Statements
A1458,2015-06-29T15:06:36-0400,cobol_outside_ctrlflow_statements,315,Outside Control Flow Statements
A1458,2015-04-07T17:06:24-0400,cobol_inside_ctrlflow_statements,2892,Inside Control Flow Statements
A1458,2015-06-29T15:06:36-0400,cobol_inside_ctrlflow_statements,2965,Inside Control Flow Statements
A1141,2015-04-08T14:31:03-0400,lines,3145464,Lines
A1141,2015-07-29T11:35:31-0400,lines,5687736,Lines
A1141,2015-04-08T14:31:03-0400,generated_lines,0,Number of generated lines
A1141,2015-07-29T11:35:31-0400,generated_lines,0,Number of generated lines
A1141,2015-04-08T14:31:03-0400,ncloc,2131970,Non Commenting Lines of Code
A1141,2015-07-29T11:35:31-0400,ncloc,3979175,Non Commenting Lines of Code
A1141,2015-04-08T14:31:03-0400,ncloc_language_distribution,cobol=1769507;java=362463,Non Commenting Lines of Code Distributed By Language
A1141,2015-07-29T11:35:31-0400,ncloc_language_distribution,cobol=3604551;java=374624,Non Commenting Lines of Code Distributed By Language
A1141,2015-04-08T14:31:03-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1141,2015-07-29T11:35:31-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1141,2015-04-08T14:31:03-0400,classes,3048,Classes
A1141,2015-07-29T11:35:31-0400,classes,3158,Classes
A1141,2015-04-08T14:31:03-0400,files,8182,Number of files
A1141,2015-07-29T11:35:31-0400,files,10013,Number of files
A1141,2015-04-08T14:31:03-0400,directories,471,Directories
A1141,2015-07-29T11:35:31-0400,directories,486,Directories
A1141,2015-04-08T14:31:03-0400,functions,70069,Functions
A1141,2015-07-29T11:35:31-0400,functions,118176,Functions
A1141,2015-04-08T14:31:03-0400,accessors,18240,Accessors
A1141,2015-07-29T11:35:31-0400,accessors,18885,Accessors
A1141,2015-04-08T14:31:03-0400,statements,792596,Number of statements
A1141,2015-07-29T11:35:31-0400,statements,1629076,Number of statements
A1141,2015-04-08T14:31:03-0400,public_api,62230,Public API
A1141,2015-07-29T11:35:31-0400,public_api,105134,Public API
A1141,2015-04-08T14:31:03-0400,comment_lines,277889,Number of comment lines
A1141,2015-07-29T11:35:31-0400,comment_lines,441911,Number of comment lines
A1141,2015-04-08T14:31:03-0400,comment_lines_density,11.5,Comments balanced by ncloc + comment lines
A1141,2015-07-29T11:35:31-0400,comment_lines_density,10,Comments balanced by ncloc + comment lines
A1141,2015-04-08T14:31:03-0400,public_documented_api_density,26,Public documented classes and functions balanced by ncloc
A1141,2015-07-29T11:35:31-0400,public_documented_api_density,22,Public documented classes and functions balanced by ncloc
A1141,2015-04-08T14:31:03-0400,public_undocumented_api,46023,"Public undocumented classes, functions and variables"
A1141,2015-07-29T11:35:31-0400,public_undocumented_api,82028,"Public undocumented classes, functions and variables"
A1141,2015-04-08T14:31:03-0400,complexity,307010,Cyclomatic complexity
A1141,2015-07-29T11:35:31-0400,complexity,549102,Cyclomatic complexity
A1141,2015-04-08T14:31:03-0400,file_complexity,58.3,Complexity average by file
A1141,2015-07-29T11:35:31-0400,file_complexity,78.2,Complexity average by file
A1141,2015-04-08T14:31:03-0400,class_complexity,23.2,Complexity average by class
A1141,2015-07-29T11:35:31-0400,class_complexity,22.9,Complexity average by class
A1141,2015-07-29T11:35:31-0400,complexity_in_functions,72407,Cyclomatic complexity in functions
A1141,2015-04-08T14:31:03-0400,function_complexity,4.4,Complexity average by function
A1141,2015-07-29T11:35:31-0400,function_complexity,4.6,Complexity average by function
A1141,2015-04-08T14:31:03-0400,tests,0,Number of unit tests
A1141,2015-07-29T11:35:31-0400,tests,0,Number of unit tests
A1141,2015-04-08T14:31:03-0400,duplicated_lines,896903,Duplicated lines
A1141,2015-07-29T11:35:31-0400,duplicated_lines,1576845,Duplicated lines
A1141,2015-04-08T14:31:03-0400,duplicated_blocks,72386,Duplicated blocks
A1141,2015-07-29T11:35:31-0400,duplicated_blocks,88706,Duplicated blocks
A1141,2015-04-08T14:31:03-0400,duplicated_files,2649,Duplicated files
A1141,2015-07-29T11:35:31-0400,duplicated_files,3770,Duplicated files
A1141,2015-04-08T14:31:03-0400,duplicated_lines_density,28.5,Duplicated lines balanced by statements
A1141,2015-07-29T11:35:31-0400,duplicated_lines_density,27.7,Duplicated lines balanced by statements
A1141,2015-04-08T14:31:03-0400,weighted_violations,625656,Weighted Issues
A1141,2015-07-29T11:35:31-0400,weighted_violations,594015,Weighted Issues
A1141,2015-04-08T14:31:03-0400,violations_density,70.7,Rules compliance
A1141,2015-07-29T11:35:31-0400,violations_density,85.1,Rules compliance
A1141,2015-04-08T14:31:03-0400,violations,307660,Issues
A1141,2015-07-29T11:35:31-0400,violations,357821,Issues
A1141,2015-04-08T14:31:03-0400,blocker_violations,120,Blocker issues
A1141,2015-07-29T11:35:31-0400,blocker_violations,535,Blocker issues
A1141,2015-04-08T14:31:03-0400,critical_violations,11214,Critical issues
A1141,2015-07-29T11:35:31-0400,critical_violations,20917,Critical issues
A1141,2015-04-08T14:31:03-0400,major_violations,142476,Major issues
A1141,2015-07-29T11:35:31-0400,major_violations,82875,Major issues
A1141,2015-04-08T14:31:03-0400,minor_violations,140958,Minor issues
A1141,2015-07-29T11:35:31-0400,minor_violations,235455,Minor issues
A1141,2015-04-08T14:31:03-0400,info_violations,12892,Info issues
A1141,2015-07-29T11:35:31-0400,info_violations,18039,Info issues
A1141,2015-04-08T14:31:03-0400,false_positive_issues,0,False positive issues
A1141,2015-07-29T11:35:31-0400,false_positive_issues,0,False positive issues
A1141,2015-04-08T14:31:03-0400,open_issues,307660,Open issues
A1141,2015-07-29T11:35:31-0400,open_issues,357821,Open issues
A1141,2015-04-08T14:31:03-0400,reopened_issues,0,Reopened issues
A1141,2015-07-29T11:35:31-0400,reopened_issues,0,Reopened issues
A1141,2015-04-08T14:31:03-0400,confirmed_issues,0,Confirmed issues
A1141,2015-07-29T11:35:31-0400,confirmed_issues,0,Confirmed issues
A1141,2015-04-08T14:31:03-0400,sqale_index,12255375,null
A1141,2015-07-29T11:35:31-0400,sqale_index,16178580,null
A1141,2015-04-08T14:31:03-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-02-02T15:02:12+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1141,2015-07-29T11:35:31-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-04-29T00:01:18+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1141,2015-04-08T14:31:03-0400,cobol_data_division_ncloc,353489,LOCs in Data Divisions
A1141,2015-07-29T11:35:31-0400,cobol_data_division_ncloc,646264,LOCs in Data Divisions
A1141,2015-04-08T14:31:03-0400,cobol_procedure_division_ncloc,1229890,LOCs in Procedure Divisions
A1141,2015-07-29T11:35:31-0400,cobol_procedure_division_ncloc,2752970,LOCs in Procedure Divisions
A1141,2015-04-08T14:31:03-0400,cobol_outside_ctrlflow_statements,26013,Outside Control Flow Statements
A1141,2015-07-29T11:35:31-0400,cobol_outside_ctrlflow_statements,48282,Outside Control Flow Statements
A1141,2015-04-08T14:31:03-0400,cobol_inside_ctrlflow_statements,147283,Inside Control Flow Statements
A1141,2015-07-29T11:35:31-0400,cobol_inside_ctrlflow_statements,414515,Inside Control Flow Statements
A1500,2015-04-09T13:26:33-0400,lines,233197,Lines
A1500,2015-04-09T15:06:55-0400,lines,609554,Lines
A1500,2015-04-09T13:26:33-0400,generated_lines,0,Number of generated lines
A1500,2015-04-09T15:06:55-0400,generated_lines,0,Number of generated lines
A1500,2015-04-09T13:26:33-0400,ncloc,108492,Non Commenting Lines of Code
A1500,2015-04-09T15:06:55-0400,ncloc,420650,Non Commenting Lines of Code
A1500,2015-04-09T13:26:33-0400,ncloc_language_distribution,cobol=4182;cs=2570;java=101740,Non Commenting Lines of Code Distributed By Language
A1500,2015-04-09T15:06:55-0400,ncloc_language_distribution,cobol=320567;java=100083,Non Commenting Lines of Code Distributed By Language
A1500,2015-04-09T13:26:33-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1500,2015-04-09T15:06:55-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1500,2015-04-09T13:26:33-0400,classes,895,Classes
A1500,2015-04-09T15:06:55-0400,classes,826,Classes
A1500,2015-04-09T13:26:33-0400,files,1654,Number of files
A1500,2015-04-09T15:06:55-0400,files,1526,Number of files
A1500,2015-04-09T13:26:33-0400,directories,256,Directories
A1500,2015-04-09T15:06:55-0400,directories,136,Directories
A1500,2015-04-09T13:26:33-0400,functions,5105,Functions
A1500,2015-04-09T15:06:55-0400,functions,10501,Functions
A1500,2015-04-09T13:26:33-0400,accessors,5370,Accessors
A1500,2015-04-09T15:06:55-0400,accessors,5381,Accessors
A1500,2015-04-09T13:26:33-0400,statements,49980,Number of statements
A1500,2015-04-09T15:06:55-0400,statements,108999,Number of statements
A1500,2015-04-09T13:26:33-0400,public_api,5692,Public API
A1500,2015-04-09T15:06:55-0400,public_api,9701,Public API
A1500,2015-04-09T13:26:33-0400,comment_lines,31682,Number of comment lines
A1500,2015-04-09T15:06:55-0400,comment_lines,59884,Number of comment lines
A1500,2015-04-09T13:26:33-0400,comment_lines_density,22.6,Comments balanced by ncloc + comment lines
A1500,2015-04-09T15:06:55-0400,comment_lines_density,12.5,Comments balanced by ncloc + comment lines
A1500,2015-04-09T13:26:33-0400,public_documented_api_density,41.8,Public documented classes and functions balanced by ncloc
